# site=SYNTHETIC demo trace, Liguria-like coastal site (NOT measured data)
# latitude=44.05
# longitude=8.21
# source=tools/make_demo_trace.py seed=2023 (stand-in for the Open-Meteo archive)
# utc_offset_h=1.0
# start_local=2023-01-01T00:00
# unit:shortwave_radiation=W/m²
# kind:shortwave_radiation=preceding_mean
# unit:soil_moisture_0_to_7cm=m³/m³
# kind:soil_moisture_0_to_7cm=instant
# unit:temperature_2m=°C
# kind:temperature_2m=instant
# unit:relative_humidity_2m=%
# kind:relative_humidity_2m=instant
# unit:precipitation=mm
# kind:precipitation=preceding_mean
time,shortwave_radiation,soil_moisture_0_to_7cm,temperature_2m,relative_humidity_2m,precipitation
2023-03-06T18:00,48.8,0.3202,15.8,58.7,0
2023-03-06T19:00,0,0.3206,14.12,53.4,0
2023-03-06T20:00,0,0.3185,12.12,61.5,0
2023-03-06T21:00,0,0.322,9.97,65.3,0
2023-03-06T22:00,0,0.3225,7.81,73.9,0
2023-03-06T23:00,0,0.3207,6.98,73.2,0
2023-03-07T00:00,0,0.3219,5.46,71.8,0
2023-03-07T01:00,0,0.3178,4.47,87.7,0
2023-03-07T02:00,0,0.3165,3.77,78.1,0
2023-03-07T03:00,0,0.3209,1.97,78.7,0
2023-03-07T04:00,0,0.3183,2.32,89.1,0
2023-03-07T05:00,0,0.3198,3.71,89.1,0
2023-03-07T06:00,0,0.3197,5.78,78.2,0
2023-03-07T07:00,0,0.3202,7.38,72.7,0
2023-03-07T08:00,22.6,0.3164,7.94,74.4,0
2023-03-07T09:00,136.1,0.3163,9.44,70.6,0
2023-03-07T10:00,266.1,0.3157,11.66,63.4,0
2023-03-07T11:00,353.3,0.314,14.47,57.4,0
2023-03-07T12:00,516.5,0.3143,16.03,56.8,0
2023-03-07T13:00,532.8,0.312,17.8,52.4,0
2023-03-07T14:00,534.1,0.3099,19.39,42.7,0
2023-03-07T15:00,430.9,0.3089,19.39,42.8,0
2023-03-07T16:00,306.9,0.3066,18.65,47.4,0
2023-03-07T17:00,203.2,0.3056,18.1,52.7,0
2023-03-07T18:00,50.9,0.3062,15.8,57.2,0
2023-03-07T19:00,0,0.3063,14.7,56.7,0
2023-03-07T20:00,0,0.3051,13.39,62.1,0
2023-03-07T21:00,0,0.305,12.14,62.4,0
2023-03-07T22:00,0,0.3065,10.43,67.6,0
2023-03-07T23:00,0,0.3047,9.64,73,0
2023-03-08T00:00,0,0.3054,8.74,71.5,0
2023-03-08T01:00,0,0.3062,8.14,77.4,0
2023-03-08T02:00,0,0.3017,6.87,74.6,0
2023-03-08T03:00,0,0.3012,7,73.4,0
2023-03-08T04:00,0,0.3044,7.58,71.2,0
2023-03-08T05:00,0,0.3034,7.76,76.6,0
2023-03-08T06:00,0,0.3036,8.6,71.7,0
2023-03-08T07:00,0,0.3022,9.83,65.4,0
2023-03-08T08:00,34.8,0.3061,12.09,65.3,0
2023-03-08T09:00,151.2,0.3028,13.59,63.6,0
2023-03-08T10:00,263.1,0.3005,14.47,62.4,0
2023-03-08T11:00,297.6,0.2971,15.6,55.8,0
2023-03-08T12:00,315.6,0.3005,16.89,53.2,0
2023-03-08T13:00,381.3,0.2981,18.59,51.3,0
2023-03-08T14:00,369.8,0.2974,18.61,49.1,0
2023-03-08T15:00,292.2,0.2952,18.59,49.5,0
2023-03-08T16:00,166.5,0.2964,17.92,56.4,0
2023-03-08T17:00,135.5,0.2954,17.08,52.1,0
2023-03-08T18:00,61.4,0.2929,16.2,53.9,0
2023-03-08T19:00,0,0.2924,15.29,55.4,0
2023-03-08T20:00,0,0.295,12.69,66.5,0
2023-03-08T21:00,0,0.2905,10.86,64.5,0
2023-03-08T22:00,0,0.2955,9.81,71.7,0
2023-03-08T23:00,0,0.2919,7.54,76.3,0
2023-03-09T00:00,0,0.2905,5.1,78.6,0
2023-03-09T01:00,0,0.2926,4.97,84.6,0
2023-03-09T02:00,0,0.2906,4.07,86.2,0
2023-03-09T03:00,0,0.291,5.83,74.1,0
2023-03-09T04:00,0,0.2928,4.93,76.9,0
2023-03-09T05:00,0,0.291,5.66,78,0
2023-03-09T06:00,0,0.2923,6.39,80.4,0
2023-03-09T07:00,0,0.2874,7.36,66.2,0
2023-03-09T08:00,40.5,0.2926,8.9,69,0
2023-03-09T09:00,154,0.2877,11.37,66.8,0
2023-03-09T10:00,269.6,0.2917,12.95,61.9,0
2023-03-09T11:00,419.9,0.2881,14.44,64.5,0
2023-03-09T12:00,550.6,0.2863,15.3,58.8,0
2023-03-09T13:00,545.9,0.2855,16.47,51.5,0
2023-03-09T14:00,546.1,0.2822,17.12,53,0
2023-03-09T15:00,479.2,0.2815,18.12,52.4,0
2023-03-09T16:00,326.8,0.2803,18.98,45.1,0
2023-03-09T17:00,253.2,0.2793,19.41,48.6,0
2023-03-09T18:00,79.9,0.2799,17.53,49.6,0
2023-03-09T19:00,0,0.2792,17.1,53.3,0
2023-03-09T20:00,0,0.278,15.53,61,0
2023-03-09T21:00,0,0.2751,13.81,57.9,0
2023-03-09T22:00,0,0.2783,11.46,64.9,0
2023-03-09T23:00,0,0.2795,9.22,69.5,0
2023-03-10T00:00,0,0.2787,7.9,72.1,0
2023-03-10T01:00,0,0.2784,6.7,74.3,0
2023-03-10T02:00,0,0.2784,4.61,78.4,0
2023-03-10T03:00,0,0.2738,4.25,85.3,0
2023-03-10T04:00,0,0.2771,4.39,84.7,0
2023-03-10T05:00,0,0.276,6.05,79.4,0
2023-03-10T06:00,0,0.2771,7.25,76.4,0
2023-03-10T07:00,0,0.277,8.57,74.9,0
2023-03-10T08:00,42.4,0.2741,11.42,67.1,0
2023-03-10T09:00,134.8,0.274,12.53,65,0
2023-03-10T10:00,185,0.2728,13.86,67.4,0
2023-03-10T11:00,314.9,0.2752,15.31,59.2,0
2023-03-10T12:00,386.1,0.2709,16.36,57.2,0
2023-03-10T13:00,320,0.2723,16.66,56.5,0
2023-03-10T14:00,367,0.2742,17.77,55.2,0
2023-03-10T15:00,369.9,0.2685,17.55,49.7,0
2023-03-10T16:00,244.9,0.269,17.13,52.6,0
2023-03-10T17:00,190.4,0.2684,16.44,53.5,0
2023-03-10T18:00,84.9,0.2653,15.25,58.4,0
2023-03-10T19:00,0,0.2678,13.97,66.9,0
2023-03-10T20:00,0,0.2653,12.74,62.8,0
2023-03-10T21:00,0,0.2699,11.18,61.1,0
2023-03-10T22:00,0,0.2675,9.34,74.9,0
2023-03-10T23:00,0,0.2686,7.18,75.9,0
2023-03-11T00:00,0,0.2682,7.16,73,0
2023-03-11T01:00,0,0.2641,6.26,83,0
2023-03-11T02:00,0,0.2634,5.85,81.1,0
2023-03-11T03:00,0,0.2646,5.38,79.8,0
2023-03-11T04:00,0,0.2631,7.05,78.4,0
2023-03-11T05:00,0,0.2628,7.03,73.3,0
2023-03-11T06:00,0,0.2659,8.02,70.2,0
2023-03-11T07:00,0,0.2617,9.74,71.3,0
2023-03-11T08:00,47.5,0.2639,10.44,70.9,0
2023-03-11T09:00,198.7,0.2629,12.16,62.4,0
2023-03-11T10:00,417.5,0.2632,14,61.6,0
2023-03-11T11:00,517.9,0.2625,16.21,56.3,0
2023-03-11T12:00,472.9,0.2595,17.95,50.9,0
2023-03-11T13:00,520.1,0.2571,19.53,45.1,0
2023-03-11T14:00,485.5,0.2588,20.67,47,0
2023-03-11T15:00,388,0.2551,20.43,37.9,0
2023-03-11T16:00,261.1,0.256,19.87,50.6,0
2023-03-11T17:00,124.5,0.2538,18.2,59,0
2023-03-11T18:00,52.6,0.2541,17.35,50.4,0
2023-03-11T19:00,0,0.2548,15.2,59.8,0
2023-03-11T20:00,0,0.2526,14.28,61.5,0
2023-03-11T21:00,0,0.2535,12.3,65.2,0
2023-03-11T22:00,0,0.254,10.66,65.1,0
2023-03-11T23:00,0,0.2545,8.57,66.5,0
2023-03-12T00:00,0,0.2531,7.89,77.7,0
2023-03-12T01:00,0,0.2493,6.76,77.9,0
2023-03-12T02:00,0,0.2873,3.76,100,2.45
2023-03-12T03:00,0,0.2839,4.87,82.9,0
2023-03-12T04:00,0,0.3608,3.42,100,5.15
2023-03-12T05:00,0,0.3595,6.85,82.4,0
2023-03-12T06:00,0,0.3811,5.09,100,1.45
2023-03-12T07:00,0,0.3798,7.98,74,0
2023-03-12T08:00,20.4,0.3784,8.98,68.1,0
2023-03-12T09:00,71.3,0.4711,8.93,88.6,6.22
2023-03-12T10:00,107.4,0.4463,12.34,62.2,0
2023-03-12T11:00,157.3,0.4266,14.49,64,0
2023-03-12T12:00,202,0.4175,15.83,52.1,0
2023-03-12T13:00,272.4,0.4103,17.03,55.9,0
2023-03-12T14:00,233.8,0.404,16.95,53.2,0
2023-03-12T15:00,167.9,0.401,16.32,56.8,0
2023-03-12T16:00,105.3,0.4005,16.32,61.1,0
2023-03-12T17:00,103.6,0.4139,13.86,82.9,1.21
2023-03-12T18:00,27.2,0.4152,15.13,59.6,0
2023-03-12T19:00,0,0.4061,14.73,61.7,0
2023-03-12T20:00,0,0.4047,14.11,62.6,0
2023-03-12T21:00,0,0.4786,11.18,90.1,10.67
2023-03-12T22:00,0,0.4516,11.36,69.2,0
2023-03-12T23:00,0,0.4354,11.12,70.5,0
2023-03-13T00:00,0,0.4216,9.64,74.8,0
2023-03-13T01:00,0,0.4148,8.87,76,0
2023-03-13T02:00,0,0.4291,6.19,100,1.63
2023-03-13T03:00,0,0.4193,7.44,78.7,0
2023-03-13T04:00,0,0.4139,7.35,78.4,0
2023-03-13T05:00,0,0.4074,6.82,76.7,0
2023-03-13T06:00,0,0.4796,6.01,97.6,7.45
2023-03-13T07:00,0,0.4582,6.53,96.7,0.35
2023-03-13T08:00,38.2,0.4376,10.59,70.7,0
2023-03-13T09:00,64.7,0.4226,12.65,64.7,0
2023-03-13T10:00,108.5,0.4148,13.71,63.7,0
2023-03-13T11:00,89.5,0.4087,14.8,57.2,0
2023-03-13T12:00,147.9,0.4466,13.35,86,2.91
2023-03-13T13:00,96,0.4284,15.02,58.5,0
2023-03-13T14:00,124.6,0.416,15.37,56.3,0
2023-03-13T15:00,90.5,0.4136,15.35,58.8,0
2023-03-13T16:00,99.6,0.4113,13.33,77.6,0.47
2023-03-13T17:00,93.9,0.4076,14.82,56.9,0
2023-03-13T18:00,65.6,0.4049,13.83,63.3,0
2023-03-13T19:00,0,0.402,12.49,62.4,0
2023-03-13T20:00,0,0.4022,10.26,72.1,0
2023-03-13T21:00,0,0.4005,8.67,75.8,0
2023-03-13T22:00,0,0.4012,6.72,78.7,0
2023-03-13T23:00,0,0.3998,5.56,80.3,0
2023-03-14T00:00,0,0.3993,4.75,78,0
2023-03-14T01:00,0,0.3963,4.42,85.8,0
2023-03-14T02:00,0,0.3989,4.46,80.7,0
2023-03-14T03:00,0,0.4804,2.36,100,7.8
2023-03-14T04:00,0,0.4513,5.09,81,0
2023-03-14T05:00,0,0.4343,5.41,83.7,0
2023-03-14T06:00,0,0.4223,4.45,81.6,0
2023-03-14T07:00,0,0.4142,5.51,80.9,0
2023-03-14T08:00,19.7,0.4404,4.99,95.1,2.47
2023-03-14T09:00,69.9,0.4265,8.37,76.9,0
2023-03-14T10:00,115.2,0.4132,9.77,64.7,0
2023-03-14T11:00,177.5,0.4107,11.43,70.5,0
2023-03-14T12:00,154.7,0.4044,12.47,61.1,0
2023-03-14T13:00,185.3,0.4037,12.97,69.9,0
2023-03-14T14:00,169.2,0.401,14.12,67.4,0
2023-03-14T15:00,225.8,0.4002,15,64.5,0
2023-03-14T16:00,219.2,0.3985,14.55,59.1,0
2023-03-14T17:00,89.6,0.3999,13.66,65.8,0
2023-03-14T18:00,40.2,0.4336,11.28,83.5,2.57
2023-03-14T19:00,0,0.4224,12.52,63.2,0
2023-03-14T20:00,0,0.4136,10.75,77.1,0
2023-03-14T21:00,0,0.4105,9.69,72.7,0
2023-03-14T22:00,0,0.4028,8.84,72.8,0
2023-03-14T23:00,0,0.4043,7.98,70.9,0
2023-03-15T00:00,0,0.4035,7.44,78.9,0
2023-03-15T01:00,0,0.4004,5.86,83.8,0
2023-03-15T02:00,0,0.4007,4.92,79.8,0
2023-03-15T03:00,0,0.3991,5.55,80.6,0
2023-03-15T04:00,0,0.3975,6.03,81.6,0
2023-03-15T05:00,0,0.3994,5.69,77.1,0
2023-03-15T06:00,0,0.3971,6.85,77.7,0
2023-03-15T07:00,0,0.3964,7.19,79.8,0
2023-03-15T08:00,33,0.399,8,75.1,0
2023-03-15T09:00,120,0.3981,9.09,70.7,0
2023-03-15T10:00,146.7,0.3947,10.5,67.2,0
2023-03-15T11:00,51.7,0.3965,11.27,71.5,0
2023-03-15T12:00,135.3,0.3931,12.3,63.9,0
2023-03-15T13:00,301.7,0.3948,14.62,60.9,0
2023-03-15T14:00,303.9,0.3928,15.88,54.4,0
2023-03-15T15:00,305.2,0.392,16.25,60.9,0
2023-03-15T16:00,198.4,0.3891,15.77,59.1,0
2023-03-15T17:00,148.2,0.4819,13.89,83.2,19.14
2023-03-15T18:00,37.1,0.452,14.67,59.6,0
2023-03-15T19:00,0,0.4325,13.93,59,0
2023-03-15T20:00,0,0.4193,12.38,64.9,0
2023-03-15T21:00,0,0.4144,10.72,67.3,0
2023-03-15T22:00,0,0.4387,7.21,95.9,2.24
2023-03-15T23:00,0,0.4282,7.38,84.9,0
2023-03-16T00:00,0,0.4165,6.87,80.3,0
2023-03-16T01:00,0,0.4102,6.83,73.5,0
2023-03-16T02:00,0,0.4088,6.73,76.5,0
2023-03-16T03:00,0,0.4075,4,99.5,0.21
2023-03-16T04:00,0,0.404,6.31,78.1,0
2023-03-16T05:00,0,0.4022,8.4,75.7,0
2023-03-16T06:00,0,0.4036,7.61,97.2,0.12
2023-03-16T07:00,0,0.4012,10.41,63.5,0
2023-03-16T08:00,34.9,0.3995,11.24,63,0
2023-03-16T09:00,73.5,0.4003,12.47,65.4,0
2023-03-16T10:00,151.8,0.3965,13.05,61.7,0
2023-03-16T11:00,171.8,0.4001,13.59,59,0
2023-03-16T12:00,253.4,0.4073,13.17,75.4,0.69
2023-03-16T13:00,231.8,0.4043,15.62,56.4,0
2023-03-16T14:00,313.4,0.4025,16.72,56.1,0
2023-03-16T15:00,255.2,0.4003,17.52,57,0
2023-03-16T16:00,206.8,0.3992,17.42,53.3,0
2023-03-16T17:00,185.3,0.3967,17.92,53.1,0
2023-03-16T18:00,85.1,0.3926,16.63,56.1,0
2023-03-16T19:00,0,0.3963,14.84,64.1,0
2023-03-16T20:00,0,0.3969,13.19,58,0
2023-03-16T21:00,0,0.3951,11.11,65.2,0
2023-03-16T22:00,0,0.3998,7.97,94.7,0.45
2023-03-16T23:00,0,0.4024,9.02,77.9,0
2023-03-17T00:00,0,0.4073,5.06,98.1,0.44
2023-03-17T01:00,0,0.4059,6.44,77.4,0
2023-03-17T02:00,0,0.4008,5.83,78.9,0
2023-03-17T03:00,0,0.4013,5.32,78,0
2023-03-17T04:00,0,0.4003,5.49,80,0
2023-03-17T05:00,0,0.4007,5.42,78,0
2023-03-17T06:00,0,0.3982,7.65,76.7,0
2023-03-17T07:00,0,0.3987,9.57,72.6,0
2023-03-17T08:00,14.4,0.3976,10.32,72,0
2023-03-17T09:00,66.4,0.4043,9.38,86.1,0.45
2023-03-17T10:00,143.6,0.4006,12.03,63.2,0
2023-03-17T11:00,89.5,0.448,11.1,89.1,3.2
2023-03-17T12:00,126.8,0.4293,14.3,59.1,0
2023-03-17T13:00,224,0.4163,15.51,59.1,0
2023-03-17T14:00,267.3,0.4104,15.75,56.1,0
2023-03-17T15:00,194.7,0.4049,16.35,59.3,0
2023-03-17T16:00,161.8,0.4023,16.39,60.5,0
2023-03-17T17:00,61.6,0.4127,13.29,86,0.63
2023-03-17T18:00,18.9,0.4058,14.58,57.4,0
2023-03-17T19:00,0,0.4098,12.41,83.8,0.29
2023-03-17T20:00,0,0.4116,11.19,87.1,0.47
2023-03-17T21:00,0,0.4107,9.66,87.5,0.27
2023-03-17T22:00,0,0.4054,10.11,66.2,0
2023-03-17T23:00,0,0.4048,6.73,100,0.13
2023-03-18T00:00,0,0.4024,7.73,76.4,0
2023-03-18T01:00,0,0.4029,7.74,72.6,0
2023-03-18T02:00,0,0.4028,7.14,73.9,0
2023-03-18T03:00,0,0.3971,7.19,77.6,0
2023-03-18T04:00,0,0.4026,6.58,80.4,0
2023-03-18T05:00,0,0.4018,8.2,77.4,0
2023-03-18T06:00,0,0.3987,9.88,68.9,0
2023-03-18T07:00,0,0.398,10.51,68.8,0
2023-03-18T08:00,22.4,0.399,11.74,67.2,0
2023-03-18T09:00,78.7,0.3969,13.37,62.6,0
2023-03-18T10:00,116.5,0.3959,14.48,61.7,0
2023-03-18T11:00,119.2,0.3966,15.45,65,0
2023-03-18T12:00,188.5,0.3941,16.83,61.3,0
2023-03-18T13:00,259.7,0.393,19,50.3,0
2023-03-18T14:00,327.9,0.3926,18.88,50,0
2023-03-18T15:00,279.6,0.3915,18.46,51.9,0
2023-03-18T16:00,247.8,0.3913,17.73,52,0
2023-03-18T17:00,141.6,0.3914,15.96,56.4,0
2023-03-18T18:00,56,0.3879,14.3,61.7,0
2023-03-18T19:00,0,0.3893,13.65,59,0
2023-03-18T20:00,0,0.3878,12.17,66.3,0
2023-03-18T21:00,0,0.389,10.84,67.6,0
2023-03-18T22:00,0,0.3867,10.01,72.4,0
2023-03-18T23:00,0,0.385,8.18,73.1,0
2023-03-19T00:00,0,0.3854,7.56,75.7,0
2023-03-19T01:00,0,0.3873,6.34,81.1,0
2023-03-19T02:00,0,0.3849,6.07,77.1,0
2023-03-19T03:00,0,0.3843,5.43,80.3,0
2023-03-19T04:00,0,0.3858,5.7,84.3,0
2023-03-19T05:00,0,0.383,7.32,80.3,0
2023-03-19T06:00,0,0.3849,8.82,71,0
2023-03-19T07:00,0,0.3858,9.73,69.2,0
2023-03-19T08:00,56,0.3818,10.99,64.8,0
2023-03-19T09:00,130.7,0.3832,12.99,68.5,0
2023-03-19T10:00,108.4,0.381,14.29,60.6,0
2023-03-19T11:00,201.8,0.3794,15.19,63.3,0
2023-03-19T12:00,281.3,0.3793,15.62,63.6,0
2023-03-19T13:00,250.1,0.3791,16.19,61.9,0
2023-03-19T14:00,104,0.3759,16.33,60.4,0
2023-03-19T15:00,109,0.3772,16.43,64.4,0
2023-03-19T16:00,31.7,0.3767,15.94,58.9,0
2023-03-19T17:00,52.8,0.3755,16.22,61.3,0
2023-03-19T18:00,55.9,0.3756,16.14,57.6,0
2023-03-19T19:00,0,0.3743,15.04,59.7,0
2023-03-19T20:00,0,0.3742,13.81,66.9,0
2023-03-19T21:00,0,0.3721,11.81,65.2,0
2023-03-19T22:00,0,0.3711,10.05,70.7,0
2023-03-19T23:00,0,0.374,9.4,72,0
2023-03-20T00:00,0,0.3726,8.7,78.2,0
2023-03-20T01:00,0,0.3733,7.98,74,0
2023-03-20T02:00,0,0.375,8.03,71.6,0
2023-03-20T03:00,0,0.373,8.45,80,0
2023-03-20T04:00,0,0.3725,8.31,71.1,0
2023-03-20T05:00,0,0.3707,7.95,69.9,0
2023-03-20T06:00,0,0.3716,8.9,71.1,0
2023-03-20T07:00,0,0.37,9.77,75.9,0
2023-03-20T08:00,66.6,0.3689,10.43,66,0
2023-03-20T09:00,218.2,0.3706,12.11,65.1,0
2023-03-20T10:00,319.1,0.3678,14.06,56.9,0
2023-03-20T11:00,431.7,0.3638,15.91,58.2,0
2023-03-20T12:00,440.3,0.3622,16.75,61.8,0
2023-03-20T13:00,508.4,0.3613,17.34,53.2,0
2023-03-20T14:00,507.2,0.3572,18.67,50.7,0
2023-03-20T15:00,394.8,0.3596,19.14,48.2,0
2023-03-20T16:00,287.9,0.3516,18.33,61.1,0
2023-03-20T17:00,194.3,0.3549,17.18,59.5,0
2023-03-20T18:00,71.2,0.3545,17.29,56.6,0
2023-03-20T19:00,0,0.3527,17,58.5,0
2023-03-20T20:00,0,0.353,14.89,61.8,0
2023-03-20T21:00,0,0.3519,13.13,67,0
2023-03-20T22:00,0,0.3512,10.64,78.7,0
2023-03-20T23:00,0,0.3522,8.68,73.7,0
2023-03-21T00:00,0,0.3525,7.68,75.9,0
2023-03-21T01:00,0,0.3532,7,76.6,0
2023-03-21T02:00,0,0.3522,6.37,78.9,0
2023-03-21T03:00,0,0.353,6.84,75.5,0
2023-03-21T04:00,0,0.3509,7.31,73.3,0
2023-03-21T05:00,0,0.3494,7.26,80.5,0
2023-03-21T06:00,0,0.3495,8.31,72.4,0
2023-03-21T07:00,0,0.3473,9.15,73.1,0
2023-03-21T08:00,62.5,0.3466,10.54,72.6,0
2023-03-21T09:00,161.9,0.3488,12.39,64.8,0
2023-03-21T10:00,217.3,0.3484,13.1,65.2,0
2023-03-21T11:00,275.5,0.3459,14.63,62.3,0
2023-03-21T12:00,224.1,0.3436,15.9,61,0
2023-03-21T13:00,283.7,0.3436,16.67,55.7,0
2023-03-21T14:00,434.9,0.3414,18.58,50.4,0
2023-03-21T15:00,403.4,0.3384,18.86,51.6,0
2023-03-21T16:00,380.6,0.3386,19.14,51.9,0
2023-03-21T17:00,226.1,0.333,18.33,50.4,0
2023-03-21T18:00,121.1,0.3395,17.53,57.1,0
2023-03-21T19:00,0,0.3343,15.99,59.5,0
2023-03-21T20:00,0,0.3354,14.17,59.3,0
2023-03-21T21:00,0,0.3325,12.33,64.9,0
2023-03-21T22:00,0,0.3344,10.19,64.3,0
2023-03-21T23:00,0,0.3312,8.65,75.8,0
2023-03-22T00:00,0,0.3339,5.93,83,0
2023-03-22T01:00,0,0.3317,5.23,81.6,0
2023-03-22T02:00,0,0.3319,4.79,83.4,0
2023-03-22T03:00,0,0.3328,4.38,84.7,0
2023-03-22T04:00,0,0.3334,4.79,82.3,0
2023-03-22T05:00,0,0.335,5.78,81.6,0
2023-03-22T06:00,0,0.3337,5.96,86.6,0
2023-03-22T07:00,0,0.3308,8.43,80,0
2023-03-22T08:00,85.3,0.333,10.33,71.9,0
2023-03-22T09:00,249.5,0.3312,12.49,65.3,0
2023-03-22T10:00,391.1,0.3296,15.04,59.1,0
2023-03-22T11:00,472.8,0.3265,16.59,58.2,0
2023-03-22T12:00,518.6,0.3232,17.34,56.6,0
2023-03-22T13:00,475,0.3226,18.29,54.5,0
2023-03-22T14:00,542.2,0.3191,19.21,51.2,0
2023-03-22T15:00,403.3,0.3186,18.29,57.1,0
2023-03-22T16:00,422.9,0.3184,18.18,50.1,0
2023-03-22T17:00,312.1,0.3152,17.94,50.5,0
2023-03-22T18:00,121.9,0.3137,17.04,56.2,0
2023-03-22T19:00,0.2,0.3126,15.91,57.7,0
2023-03-22T20:00,0,0.3134,14.64,63.7,0
2023-03-22T21:00,0,0.3126,12.83,68.6,0
2023-03-22T22:00,0,0.3131,10.72,74.3,0
2023-03-22T23:00,0,0.3121,8.97,71.5,0
2023-03-23T00:00,0,0.3126,7.95,76.9,0
2023-03-23T01:00,0,0.3273,4.96,100,1.14
2023-03-23T02:00,0,0.3322,5.87,98.6,0.11
2023-03-23T03:00,0,0.3294,8.75,80.2,0
2023-03-23T04:00,0,0.3312,8.08,71.2,0
2023-03-23T05:00,0,0.329,8.69,75.4,0
2023-03-23T06:00,0,0.3268,9.02,71.6,0
2023-03-23T07:00,0,0.329,9.38,75,0
2023-03-23T08:00,7,0.3311,11.29,68.9,0
2023-03-23T09:00,16.4,0.3286,12,70.2,0
2023-03-23T10:00,54.7,0.3262,13.62,59.5,0
2023-03-23T11:00,166.7,0.3264,15.51,60.8,0
2023-03-23T12:00,108.2,0.3234,15.75,61.1,0
2023-03-23T13:00,116.4,0.3254,15.77,62,0
2023-03-23T14:00,47.9,0.3239,16.39,62.3,0
2023-03-23T15:00,55.1,0.3355,14.88,78.2,0.67
2023-03-23T16:00,35.8,0.3366,16.51,59.4,0
2023-03-23T17:00,81.5,0.3341,16.71,57.1,0
2023-03-23T18:00,43.7,0.3353,16.53,54.7,0
2023-03-23T19:00,0.1,0.3304,14.67,61.4,0
2023-03-23T20:00,0,0.3306,13.08,63,0
2023-03-23T21:00,0,0.3288,12,67.5,0
2023-03-23T22:00,0,0.3318,11.52,73.2,0
2023-03-23T23:00,0,0.3297,10.26,73.4,0
2023-03-24T00:00,0,0.3341,7.56,90.5,0.36
2023-03-24T01:00,0,0.338,8.25,78.8,0
2023-03-24T02:00,0,0.3372,7.47,78.6,0
2023-03-24T03:00,0,0.3374,6.8,78.6,0
2023-03-24T04:00,0,0.3345,6.9,80.8,0
2023-03-24T05:00,0,0.4398,4.49,100,7.41
2023-03-24T06:00,0,0.4286,7.49,79.2,0
2023-03-24T07:00,0,0.4172,8.74,72.2,0
2023-03-24T08:00,65.4,0.4484,8.86,93.2,2.62
2023-03-24T09:00,124.6,0.4281,11.69,69.6,0
2023-03-24T10:00,206.5,0.4192,13.19,65.1,0
2023-03-24T11:00,202.9,0.4218,12.49,82.9,0.75
2023-03-24T12:00,255.8,0.4694,13.83,77.6,4.17
2023-03-24T13:00,306.6,0.4461,15.91,58.3,0
2023-03-24T14:00,175.6,0.4275,16.39,50.2,0
2023-03-24T15:00,108.5,0.4171,16.37,60.1,0
2023-03-24T16:00,165.2,0.4426,14.14,83,2.33
2023-03-24T17:00,160.2,0.4277,16.35,57,0
2023-03-24T18:00,68.9,0.4187,15.63,52.5,0
2023-03-24T19:00,0.5,0.4444,12.76,82.9,2.52
2023-03-24T20:00,0,0.4302,14.18,59.7,0
2023-03-24T21:00,0,0.4184,12.11,70.2,0
2023-03-24T22:00,0,0.4131,10.62,71.1,0
2023-03-24T23:00,0,0.4065,9.4,72.7,0
2023-03-25T00:00,0,0.4064,9.23,74.4,0
2023-03-25T01:00,0,0.4052,9.04,71.6,0
2023-03-25T02:00,0,0.3996,8.15,77.6,0
2023-03-25T03:00,0,0.3991,6.66,83.1,0
2023-03-25T04:00,0,0.3995,6.16,81.9,0
2023-03-25T05:00,0,0.4012,7.67,79.6,0
2023-03-25T06:00,0,0.398,9.7,72.1,0
2023-03-25T07:00,0,0.397,10.1,78.8,0
2023-03-25T08:00,72.5,0.3984,10.49,69.1,0
2023-03-25T09:00,148.8,0.3982,11.6,70,0
2023-03-25T10:00,185.3,0.3966,13.16,65.6,0
2023-03-25T11:00,332.4,0.3939,15.76,62.2,0
2023-03-25T12:00,333,0.3921,17.06,60.1,0
2023-03-25T13:00,380.2,0.3883,17.85,54.3,0
2023-03-25T14:00,317.7,0.3894,18.49,54.1,0
2023-03-25T15:00,140.3,0.387,17.12,60.5,0
2023-03-25T16:00,81,0.3835,16.75,65.8,0
2023-03-25T17:00,109.5,0.3859,17.16,47.3,0
2023-03-25T18:00,24.2,0.3845,15.21,56.4,0
2023-03-25T19:00,0.2,0.3862,13.78,63.8,0
2023-03-25T20:00,0,0.384,13.56,64.3,0
2023-03-25T21:00,0,0.3823,12.58,70.9,0
2023-03-25T22:00,0,0.3839,12.44,67.2,0
2023-03-25T23:00,0,0.3817,10.65,72.3,0
2023-03-26T00:00,0,0.384,8.18,77.9,0
2023-03-26T01:00,0,0.3841,6.19,78.4,0
2023-03-26T02:00,0,0.3815,5.69,85.4,0
2023-03-26T03:00,0,0.3834,4.92,87,0
2023-03-26T04:00,0,0.3814,4.92,81.6,0
2023-03-26T05:00,0,0.3781,6.52,79.7,0
2023-03-26T06:00,0,0.3813,8.14,76.3,0
2023-03-26T07:00,0,0.3799,9.53,78.5,0
2023-03-26T08:00,120.6,0.3763,11.03,72.9,0
2023-03-26T09:00,300,0.3778,12.87,67.8,0
2023-03-26T10:00,386.6,0.3749,15.04,60.9,0
2023-03-26T11:00,454.5,0.3727,17.23,58.8,0
2023-03-26T12:00,451.8,0.3723,17.35,56.5,0
2023-03-26T13:00,498.1,0.3671,18.38,57.3,0
